first_name,last_name,dob,company_id,last_active,score,member_since,state
Nicholas,Green,1/13/1998,3,1/24/2018,55,1996,DE
Katie,Wilcox,5/18/1964,16,7/17/2018,58,1984,SD
Nicole,Mitchell,10/1/1997,20,12/24/2018,61,1994,DC
Sean,Adams,5/27/1980,20,5/27/2018,96,1971,HI
Timothy,Lopez,7/3/1981,10,9/5/2018,58,1975,FL
Shawn,Griffin,3/31/1971,0,3/14/2018,63,2001,WY
Joseph,Flores,7/22/1983,8,3/11/2018,75,1985,MA
James,Baird,5/9/1970,8,3/31/2018,60,1970,NH
Christopher,Foster,1/22/1995,1,2/21/2018,77,1982,MT
Sara,Mcdonald,11/18/1982,19,10/3/2018,40,2017,LA
Emily,Burton,12/24/1983,1,7/15/2018,60,1996,NE
Bruce,Torres,3/4/1965,10,10/29/2018,56,2010,AK
Kelly,Ramirez,4/11/1990,6,11/1/2018,81,1991,ND
Leroy,Stevenson,11/5/1962,4,7/10/2018,35,2000,AR
Angela,Williams,12/25/1992,20,7/30/2018,63,1993,MO
Melinda,Everett,4/5/1994,8,6/29/2018,42,1993,WV
Monique,Garcia,7/5/1960,12,6/1/2018,56,1997,AZ
Jessica,Williams,4/23/1980,12,12/29/2018,80,1997,PA
Donald,Wilson,11/14/1993,10,6/18/2018,38,1976,KY
Ruben,Schwartz,10/21/1995,2,8/13/2018,34,2015,DC
Linda,Patel,3/4/1979,6,5/29/2018,64,2010,MT
Scott,Best,1/14/1995,10,5/11/2018,33,1970,MT
Jeffery,Rubio,12/15/1985,8,6/22/2018,82,1981,MD
Jonathan,Henderson,1/11/1990,6,2/19/2018,85,1984,MS
Sandra,Vega,8/20/1963,7,5/7/2018,96,2013,UT
Nancy,Morales,7/16/1979,16,10/4/2018,59,2004,KS
Christopher,Lee,10/13/1973,5,9/4/2018,79,1989,ME
Jennifer,Hill,1/1/1975,14,1/30/2018,59,1996,MI
Michael,Miller,5/24/1970,8,10/19/2018,90,1990,IL
Katelyn,Hardin,4/12/1984,5,8/19/2018,68,2017,OR
Kimberly,Miller,3/7/1962,7,10/4/2018,80,1982,WY
Jason,Sanchez,7/18/1969,10,11/9/2018,35,1974,DC
Tanya,Hamilton,11/17/1961,0,6/9/2018,91,1977,CA
Jeffrey,Ramsey,12/31/1963,11,7/16/2018,48,1993,NE
Brandon,Clark,5/5/1990,16,12/12/2018,96,2009,DC
Patrick,Silva,11/18/1982,16,10/25/2018,41,1985,MI
Joshua,Riddle,10/11/1983,18,6/12/2018,82,2010,OK
Angela,Padilla,8/8/1992,15,7/18/2018,39,1978,NV
Erica,Scott,9/22/1967,11,3/23/2018,62,1974,CO
Beth,Rowland,10/22/1984,6,1/15/2018,97,2015,KS
Jamie,Thompson,5/26/1987,12,3/20/2018,45,2001,KS
Alexandra,Ayala,4/17/1962,14,2/13/2018,83,1997,RI
Hayden,Edwards,5/8/1967,3,4/29/2018,86,2003,TX
Elizabeth,Carter,2/5/1970,19,4/15/2018,74,1973,OH
Michelle,Harmon,6/17/1979,5,2/18/2018,97,2007,NM
Cesar,Hogan,10/28/1990,0,1/30/2018,87,1971,SC
Tyler,Conway,3/24/1998,11,4/30/2018,53,1999,MD
Jason,Hawkins,10/28/1966,19,1/17/2018,36,1972,CT
Robert,Davis,10/2/1990,16,6/18/2018,46,1970,KY
David,Watson,2/20/1975,18,11/17/2018,61,1984,OK
Heather,Ellis,10/26/1997,11,9/24/2018,94,1985,OR
Steven,Terry,11/3/1994,0,8/5/2018,34,1998,TX
James,White,2/20/1997,14,3/17/2018,90,1971,SD
Jennifer,Johnson,4/29/1982,7,10/11/2018,90,1987,AZ
Melissa,Hicks,6/6/1980,20,9/19/2018,86,2012,RI
Samuel,Kidd,5/21/1995,3,7/31/2018,65,1980,SC
Theresa,Sutton,10/28/1983,6,5/13/2018,52,2009,ND
Joseph,Rivera,11/21/1971,6,4/16/2018,89,1994,MA
Jeremy,Harrell,10/23/1976,18,11/6/2018,96,1997,KS
Jeffrey,Hall,12/31/1981,5,12/9/2018,59,1973,MD
Diamond,Henry,4/15/1972,1,2/17/2018,66,2002,MT
Joshua,Strickland,1/21/1970,15,2/17/2018,68,1993,ID
Patrick,Fernandez,1/5/1994,5,8/1/2018,81,1983,NE
Douglas,Lane,12/5/1960,20,6/24/2018,57,1997,WI
Melissa,Collins,3/15/1980,6,8/18/2018,98,2005,SD
Raymond,Mitchell,5/29/1975,19,7/21/2018,37,1983,TX
Emily,Davis,10/28/1991,13,6/30/2018,43,1992,OH
Casey,Rivera,3/5/1981,17,8/15/2018,77,1994,WA
Shawn,Gonzalez,11/9/1970,19,9/6/2018,36,1973,MD
Dwayne,Gutierrez,7/26/1974,4,9/2/2018,54,1992,VA
Rachel,Miller,3/24/1972,9,12/13/2018,66,1992,MA
Mark,Short,3/9/1966,17,3/4/2018,53,1982,MO
Julie,Brown,12/3/1970,17,5/22/2018,95,1980,DC
Ashley,Moore,6/9/1964,12,7/9/2018,34,1981,ND
Allison,Johnson,4/29/1964,12,11/15/2018,51,1971,ND
Anthony,Ward,9/13/1980,2,4/23/2018,57,1975,TN
Daniel,Villarreal,10/29/1980,10,10/24/2018,37,2018,GA
Brianna,Nguyen,3/3/1967,18,3/6/2018,70,1974,MD
Jacob,Ryan,9/15/1962,13,10/30/2018,79,2014,MS
Lisa,Reynolds,12/20/1959,15,3/19/2018,50,1970,NY
Joseph,Robinson,3/6/1991,19,5/16/2018,87,1974,IN
Paul,Maynard,9/19/1972,1,11/7/2018,46,2001,NE
Jessica,Carroll,5/5/1973,19,8/15/2018,56,1999,NC
Logan,Ayers,5/7/1980,20,7/10/2018,96,1970,NH
Brent,Ochoa,6/7/1963,8,10/5/2018,75,1991,VT
Zachary,Middleton,2/26/1978,5,7/29/2018,90,1995,TN
Danielle,Smith,2/18/1979,11,3/9/2018,35,1992,AR
Melanie,Fuller,5/12/1966,7,12/12/2018,44,1998,MO
Jeff,Valentine,3/19/1981,17,6/4/2018,86,2000,WY
Michael,Kelly,10/3/1973,6,3/30/2018,89,1989,GA
Rita,Zhang,7/2/1989,5,6/17/2018,73,2006,NY
Gregory,Jimenez,2/16/1966,6,12/21/2018,38,1995,NY
Jason,Miller,10/19/1984,0,12/12/2018,63,2009,UT
Susan,Harris,7/28/1960,2,7/12/2018,69,1986,NE
Cassandra,Castillo,5/25/1979,9,11/16/2018,49,1995,VT
Robin,Horne,12/10/1973,8,11/5/2018,49,1972,VT
Mike,Rivera,6/7/1973,7,10/18/2018,35,2009,NC
Mark,Green,6/30/1974,18,4/30/2018,65,1972,LA
Joyce,Hill,1/29/1965,2,10/3/2018,53,1977,RI
Christopher,Vincent,1/24/1967,15,6/2/2018,61,1981,VT
Shelia,Armstrong,2/16/1987,2,7/30/2018,46,1987,MI
Heather,Tran,11/9/1996,9,12/26/2018,37,1987,IA
Eugene,Suarez,5/12/1985,20,2/8/2018,33,2017,HI
Marc,Stanley,11/2/1985,1,9/21/2018,44,2017,KY
Thomas,Forbes,7/10/1977,1,7/14/2018,86,1980,CA
Rodney,Montoya,8/9/1986,18,7/23/2018,64,1982,CA
Mary,Porter,6/14/1964,13,3/9/2018,93,2000,CA
Brenda,Myers,12/1/1983,5,2/5/2018,45,2001,CO
Peter,Stephens,7/3/1998,20,11/28/2018,71,2017,VT
Kristin,Thomas,1/15/1965,8,9/26/2018,64,1976,CO
Robert,Rodriguez,10/5/1974,4,3/12/2018,65,2001,CT
Robert,Rowe,7/28/1975,17,5/4/2018,86,2017,AL
Cynthia,White,7/2/1983,14,9/18/2018,38,2007,AK
Susan,Sherman,11/22/1988,8,3/2/2018,55,2008,KY
Robert,Hart,3/31/1991,18,5/22/2018,97,1972,GA
Sherry,Richardson,6/14/1969,6,10/20/2018,87,1988,AK
Judith,Ritter,12/1/1981,6,3/28/2018,55,2006,RI
Michael,Parsons,8/13/1996,2,6/10/2018,34,1992,RI
Kevin,Pruitt,11/10/1997,7,8/4/2018,36,2005,TN
Natalie,Buchanan,11/28/1976,2,9/7/2018,69,2017,KS
Dana,Baker,3/27/1964,11,12/23/2018,37,2004,LA
Bryan,Mitchell,8/5/1992,3,8/8/2018,52,1976,GA
Pedro,Mendoza,4/3/1981,6,9/21/2018,58,2004,WY
Erin,Clark,6/4/1988,17,6/7/2018,47,2001,WA
Katherine,Moyer,7/24/1994,19,2/3/2018,49,2003,UT
Sarah,Dennis,12/10/1973,9,11/15/2018,58,1993,KY
Tiffany,Brown,7/13/1992,19,7/24/2018,60,1981,OR
Jennifer,Hayes,11/16/1998,8,3/1/2018,62,1995,VA
Michael,Torres,4/10/1980,3,9/29/2018,45,1997,DE
Alicia,Tyler,9/9/1970,5,4/24/2018,50,1992,RI
Ariel,Hines,5/1/1988,9,9/4/2018,66,1988,NH
Thomas,Willis,11/3/1964,17,9/14/2018,49,1974,KY
Jason,Vincent,11/27/1993,20,2/6/2018,71,1985,TX
Stacey,Santiago,11/25/1982,8,8/27/2018,70,1980,ME
Connor,Vargas,4/25/1978,11,6/13/2018,98,2017,HI
Jennifer,Warren,6/3/1966,18,9/29/2018,33,2008,KY
Michelle,Moody,7/4/1970,19,12/18/2018,49,2001,MI
Tracey,Campbell,6/21/1959,0,10/7/2018,76,1993,ID
Robert,Garcia,8/28/1986,12,11/6/2018,35,2007,MA
Anna,Hull,11/28/1994,1,3/1/2018,51,1991,WI
Maxwell,Escobar,6/23/1993,14,3/15/2018,67,2002,MN
Michael,Phillips,4/22/1976,9,10/8/2018,83,2005,FL
Alison,Hernandez,8/17/1986,13,7/11/2018,58,2010,KY
Jennifer,Smith,12/28/1973,7,10/12/2018,49,1998,UT
Cody,Oneal,6/5/1982,9,3/31/2018,80,2018,AZ
Jennifer,Coffey,9/17/1992,0,1/22/2018,71,2007,ME
Steven,Porter,10/31/1998,11,6/14/2018,38,2007,WA
Steven,Garcia,11/19/1962,8,4/3/2018,32,1989,NV
Ashley,Jones,11/12/1983,7,4/10/2018,32,2001,CA
Michelle,Williams,2/10/1959,6,10/19/2018,75,2016,NY
James,Harris,8/20/1963,5,7/15/2018,81,1975,MI
Tanya,Stephens,12/24/1985,2,9/1/2018,36,1976,NM
Billy,Rodriguez,3/31/1988,14,11/22/2018,58,1993,AK
Wendy,Freeman,12/14/1986,10,2/19/2018,64,2004,SC
Stephanie,Robbins,4/16/1981,16,12/19/2018,63,2000,NC
Donald,Garcia,1/13/1990,10,3/31/2018,41,2014,GA
Anita,Medina,7/2/1990,13,2/17/2018,78,2011,RI
Gabriella,Gay,11/28/1960,11,2/20/2018,68,1976,WI
Steven,Mosley,8/31/1977,16,9/5/2018,63,2009,AK
Jessica,Shields,2/2/1978,9,8/11/2018,91,1990,KS
John,Campbell,11/2/1998,11,5/30/2018,43,1975,IN
Angela,Lee,11/10/1995,14,8/16/2018,76,1984,AK
William,Brown,3/17/1983,7,11/1/2018,88,2011,IN
Tiffany,Clark,4/4/1974,1,7/24/2018,83,1975,SC
Jeffrey,Silva,6/16/1971,0,7/28/2018,66,2008,CT
Ebony,Bates,8/27/1992,16,7/22/2018,67,2015,VT
Todd,Hardin,11/14/1961,16,12/22/2018,45,2013,KY
Sara,Jackson,11/28/1996,17,10/5/2018,65,1995,SD
James,Rose,10/25/1988,16,12/8/2018,38,1986,IL
Christopher,Johnson,11/12/1992,11,5/15/2018,54,1972,AK
Phillip,Hale,2/22/1983,5,8/14/2018,89,1979,PA
Heather,Conrad,6/11/1960,0,1/14/2018,46,2014,KS
Erin,Nicholson,5/18/1959,11,9/30/2018,93,2014,DE
Ashley,Mercado,5/16/1978,17,6/16/2018,54,2008,ND
Jose,Nicholson,3/4/1976,13,8/23/2018,94,1999,MD
Thomas,Flowers,9/17/1972,6,2/17/2018,96,1998,UT
Anthony,Dyer,9/25/1975,12,1/8/2019,70,2013,WY
Lori,Scott,9/22/1968,13,6/23/2018,92,2001,UT
Katherine,Vazquez,1/25/1989,17,5/31/2018,39,2018,OH
Michael,Brandt,12/13/1977,19,3/10/2018,34,1996,MA
Kathy,Leon,11/9/1972,19,1/1/2019,55,1982,IL
Christopher,Benson,2/21/1977,1,7/10/2018,72,1984,ID
Eric,Cameron,4/15/1972,0,6/19/2018,96,1997,NH
Daniel,King,5/23/1984,13,6/7/2018,33,1988,VA
Mark,Scott,8/3/1996,11,5/16/2018,69,2010,OK
Andrew,Morales,4/17/1993,14,1/9/2018,45,1978,ID
Jennifer,Hawkins,5/11/1995,3,2/23/2018,50,1974,TX
Kristin,Gordon,9/12/1960,10,10/5/2018,85,1999,ME
Christopher,Kramer,7/18/1995,7,10/15/2018,61,1974,SD
Victor,Smith,3/9/1996,10,11/21/2018,60,1990,KY
Maria,Campbell,2/18/1973,16,10/29/2018,98,1985,HI
Christopher,Hughes,1/31/1964,7,4/29/2018,32,1985,CO
Andrea,Taylor,11/8/1993,14,12/13/2018,59,1991,AL
Gary,Barnett,12/9/1974,5,9/20/2018,73,1997,OH
Matthew,Meadows,5/16/1970,11,7/20/2018,70,1970,NC
Megan,Greene,4/6/1970,4,3/26/2018,93,1972,MS
Mark,Doyle,11/18/1972,16,11/5/2018,31,2011,CT
Sarah,Kramer,3/24/1989,2,10/28/2018,30,2018,MO
Nicole,Mendez,8/19/1993,18,11/24/2018,48,1977,WY
Robert,Baker,5/13/1989,0,8/15/2018,98,2002,AR
Dawn,Allen,5/10/1971,4,11/14/2018,47,1982,MI
Brittany,White,3/10/1961,7,3/18/2018,31,2001,AK
Shelby,Gomez,12/14/1991,14,11/10/2018,35,1970,NH
Gregory,Stephens,4/2/1980,19,9/5/2018,59,2015,ID
Steve,Peters,6/18/1976,16,9/21/2018,87,2017,ME
Hannah,Wilkins,4/14/1998,9,12/16/2018,95,1985,OH
Michelle,Lee,4/8/1970,2,1/13/2018,47,1995,DE
William,Kaiser,9/16/1993,13,7/11/2018,87,1971,CA
Darrell,Lee,1/12/1987,7,9/22/2018,74,2007,NV
Mary,Dennis,6/5/1966,6,4/25/2018,51,2013,OR
Derrick,Murphy,4/26/1979,18,4/17/2018,87,1983,VT
Mary,Hudson,8/18/1967,7,12/9/2018,32,1992,NY
Peter,Jones,1/5/1997,16,6/14/2018,38,1985,NM
Joshua,Perez,3/29/1974,6,4/28/2018,84,1991,VA
Paul,Baker,2/16/1992,15,1/31/2018,55,2007,ND
Gregory,Rosario,8/29/1968,9,10/24/2018,92,1996,WI
Beth,Freeman,3/11/1978,0,7/21/2018,62,1980,CO
Michael,Anderson,11/20/1979,15,4/27/2018,52,1976,ND
Sarah,Snyder,7/6/1972,10,10/31/2018,65,1979,HI
Ryan,Jones,5/9/1975,19,1/24/2018,97,1990,NY
Willie,Simmons,5/4/1961,16,10/27/2018,65,1983,OH
Joseph,Perkins,6/8/1988,7,7/9/2018,89,2003,WI
Amanda,Martinez,10/5/1992,2,5/29/2018,51,1987,LA
Rebecca,Barrett,1/11/1969,18,7/6/2018,38,2013,OR
Robert,Thomas,4/18/1968,1,5/18/2018,39,1980,CA
Rachel,Ward,4/21/1998,13,4/30/2018,85,1986,CO
Traci,Hudson,9/29/1962,9,11/23/2018,59,1973,MT
Mike,Wright,2/25/1974,5,10/27/2018,77,2017,OH
Glenn,Garza,1/12/1975,6,7/19/2018,35,2012,IA
Johnathan,Hendricks,3/27/1978,7,12/13/2018,47,1975,TN
Ryan,Powell,9/30/1985,19,8/11/2018,55,1986,OK
Joseph,Garcia,6/20/1974,18,10/21/2018,38,1979,AR
Chad,Lam,5/26/1993,14,4/2/2018,75,1988,MO
Mary,Luna,12/16/1989,8,6/6/2018,88,1977,VT
Stephanie,Gordon,4/17/1966,8,3/30/2018,97,2001,UT
Jeremy,White,3/1/1993,5,7/18/2018,74,1986,SC
Christina,King,2/12/1984,11,8/25/2018,80,1974,AL
Brenda,Stark,5/20/1963,6,9/19/2018,56,2009,OR
Natalie,Thomas,1/26/1960,1,4/22/2018,96,2018,NM
Michael,Rodriguez,2/1/1972,1,4/16/2018,97,1975,FL
Tammy,Phillips,10/1/1969,9,9/24/2018,76,1997,MA
Rebecca,Huff,1/3/1974,20,6/28/2018,59,1985,MS
Ryan,Horne,2/24/1983,7,11/20/2018,41,2002,SD
Brent,Phillips,6/21/1978,7,2/21/2018,70,2003,TX
Monica,Baldwin,11/3/1986,2,2/12/2018,41,2004,AL
Kimberly,Lopez,10/12/1977,9,9/27/2018,85,1973,OH
Nichole,Rodgers,6/26/1959,4,10/18/2018,88,2009,FL
Hannah,Mullins,9/13/1998,20,5/3/2018,44,1974,UT
Kevin,Hernandez,8/20/1990,15,10/27/2018,80,1982,WV
Kristen,Rhodes,6/17/1961,13,4/5/2018,79,1970,WI
Meagan,Jones,12/19/1989,16,10/2/2018,61,1997,MO
Adrian,Hoffman,4/2/1984,14,3/20/2018,73,1974,AR
John,Mccarty,3/28/1971,12,3/15/2018,77,1978,UT
Richard,Dalton,6/29/1966,5,3/22/2018,93,1981,PA
Justin,Hahn,8/13/1966,11,2/4/2018,78,1983,SC
Ashley,Bruce,1/2/1979,7,3/10/2018,94,1977,NH
Lee,Wagner,2/25/1977,19,6/9/2018,39,1992,TX
Felicia,Butler,10/5/1975,4,12/17/2018,79,2007,WV
Susan,Nelson,11/3/1980,19,5/30/2018,61,2007,IL
Christopher,Moreno,3/13/1963,6,7/29/2018,64,2010,MS
Lynn,Lewis,1/6/1994,14,1/1/2019,56,1974,PA
Ralph,Lee,8/10/1967,0,5/17/2018,42,1973,LA
John,Castaneda,2/19/1994,12,4/18/2018,38,2013,RI
Michael,Harris,2/12/1975,13,1/18/2018,77,1999,MT
Alexandria,Scott,9/4/1990,5,5/20/2018,94,1972,AK
Rebecca,Jones,7/5/1974,20,9/20/2018,33,1974,AK
Kristin,Rivera,3/20/1970,15,6/25/2018,71,2003,MI
Rhonda,Horton,6/30/1969,14,5/7/2018,96,2014,WI
Alex,Salazar,5/27/1994,16,7/1/2018,48,1997,NY
Justin,Barrett,8/8/1978,7,2/6/2018,82,1984,AL
James,Holder,11/20/1993,12,9/3/2018,43,2003,MA
Angela,Graves,10/8/1998,15,12/19/2018,93,2014,TX
Corey,Roberson,10/30/1959,17,5/26/2018,79,2014,GA
Ashley,Thompson,3/28/1969,12,3/11/2018,32,1970,IA
Carrie,Shepard,1/18/1998,13,9/16/2018,46,1995,DE
Julie,Foley,11/23/1987,6,6/12/2018,83,1981,NM
Christy,Mckenzie,1/5/1989,5,11/24/2018,39,1993,SC
Steven,Sanchez,7/11/1997,4,1/14/2018,36,1971,WI
Marie,Simon,4/7/1982,16,12/30/2018,38,2011,SC
Samantha,Palmer,4/19/1974,18,7/31/2018,47,1995,MO
Margaret,Roberts,9/30/1968,1,10/26/2018,73,1987,RI
Angela,Garcia,5/1/1969,20,11/7/2018,70,1996,OK
Kathy,Johnson,5/31/1997,20,6/20/2018,79,1980,NH
Brandon,Gray,11/18/1971,11,4/29/2018,75,2018,NE
Christina,Tanner,10/26/1986,14,7/15/2018,44,2001,AK
Kimberly,Meyers,12/6/1987,0,1/27/2018,35,1974,MA
Erica,King,8/18/1988,3,7/31/2018,34,2000,CT
Patrick,Anderson,12/17/1992,20,2/25/2018,93,2002,MT
Aaron,Mathis,6/8/1965,11,4/26/2018,79,1983,LA
Dennis,Bates,6/25/1966,6,6/24/2018,61,2009,WV
Michael,Oliver,1/4/1986,8,4/21/2018,66,1989,ID
Jermaine,Tate,2/5/1991,7,8/5/2018,55,1994,DC
Pamela,Lopez,11/27/1982,0,2/10/2018,62,1981,KY
Steven,Olson,12/26/1973,14,6/4/2018,59,2013,HI
Sarah,Adams,9/1/1976,0,4/10/2018,51,2001,WV
Briana,Garza,2/15/1973,16,5/1/2018,54,2009,GA
Christina,Oliver,9/21/1995,1,3/9/2018,36,1999,MS
Carlos,Smith,11/14/1989,0,8/17/2018,77,2004,IA
Jesus,Matthews,1/19/1981,0,12/7/2018,98,2015,NV
Kiara,Clark,8/6/1992,6,5/20/2018,53,2002,MA
Jeremy,Matthews,5/15/1982,6,4/2/2018,88,2018,CA
Thomas,White,1/17/1994,10,7/14/2018,89,1985,NE
Joshua,Davidson,5/13/1990,16,6/25/2018,87,1986,NV
Kelly,Davis,10/2/1987,18,11/11/2018,31,1996,MI
William,Maldonado,7/17/1988,17,6/10/2018,39,2011,WI
Sarah,Kelley,7/22/1992,6,4/18/2018,98,2008,IN
Kevin,Horn,10/15/1962,13,2/9/2018,79,1992,DC
Antonio,Moore,12/2/1982,4,8/14/2018,40,1999,TN
Carlos,Miller,1/9/1995,0,9/21/2018,44,2003,NE
Stephanie,Lynch,11/18/1985,8,6/3/2018,69,2001,TX
Stanley,Mercado,8/15/1969,16,1/7/2019,92,1974,LA
Laura,Pena,2/19/1989,5,2/25/2018,81,1998,MN
Joel,Owens,12/8/1976,20,4/3/2018,96,1970,TN
Dylan,Tran,9/10/1960,19,6/7/2018,75,1984,NE
Teresa,Jones,5/14/1982,6,4/20/2018,98,1981,MD
Gina,Lowe,12/5/1990,12,12/11/2018,37,1994,GA
Patricia,Obrien,6/25/1973,5,12/28/2018,86,1998,NH
Brenda,Smith,9/24/1968,4,8/24/2018,50,1973,SC
Janet,Burgess,10/5/1966,20,1/28/2018,45,1970,TX
Ashley,Brown,10/7/1989,18,9/19/2018,84,1981,TN
Hailey,Moore,9/7/1966,9,11/23/2018,76,2010,AZ
Kelly,Heath,1/7/1970,17,5/24/2018,86,1993,MI
Sharon,Mejia,6/29/1985,7,9/7/2018,80,1974,OH
Andrea,Bender,3/28/1968,15,2/23/2018,83,1995,KS
Ann,Mcfarland,11/4/1986,16,7/6/2018,52,1983,UT
Anthony,Miller,9/7/1982,16,1/30/2018,96,2013,OR
Kyle,Beard,5/20/1995,0,5/24/2018,76,1975,DE
James,Graham,11/19/1998,9,12/20/2018,96,1975,DE
Diane,Hawkins,3/5/1959,7,6/4/2018,60,1991,IN
Karl,Miles,10/19/1994,7,10/11/2018,42,1980,ID
Kimberly,Marsh,2/24/1976,10,12/29/2018,39,1993,SC
Tanya,Fischer,5/4/1963,6,2/19/2018,42,1978,UT
Bradley,Tucker,10/17/1976,19,8/14/2018,30,1997,WI
Jenna,Martinez,11/27/1980,17,12/10/2018,96,2017,AZ
Luke,Munoz,3/31/1976,14,4/11/2018,75,1982,CA
Kayla,Scott,5/13/1984,1,1/25/2018,83,2016,AL
Chelsea,Lloyd,1/14/1986,3,2/9/2018,34,2000,ME
Willie,Medina,11/14/1965,17,8/30/2018,67,1987,TN
Caitlin,West,8/10/1969,8,12/13/2018,69,1999,AR
Amy,Manning,4/21/1980,8,8/5/2018,36,1998,ME
Christopher,Garner,11/2/1962,5,9/12/2018,55,1999,WY
Joseph,Rogers,1/2/1980,0,12/27/2018,50,2006,HI
Matthew,Johnson,8/15/1975,3,12/20/2018,62,1970,AL
Stephanie,Ray,2/13/1961,16,2/2/2018,33,1983,LA
Renee,Little,4/13/1981,4,6/24/2018,77,2003,NH
Jasmine,Guzman,4/18/1993,7,7/15/2018,52,1984,MD
Susan,Tucker,5/5/1979,20,12/13/2018,85,2015,DE
Catherine,Owens,12/12/1969,16,5/16/2018,39,1989,NE
Kayla,Clark,2/10/1994,13,12/2/2018,35,1997,NV
Amanda,Kim,11/8/1967,20,10/26/2018,59,2005,CT
Dawn,Castaneda,11/4/1962,13,1/25/2018,73,1975,ID
Russell,Reynolds,11/11/1963,2,1/16/2018,71,1971,CT
Daniel,Carr,2/6/1977,6,8/13/2018,36,2009,WV
Christopher,Lin,7/2/1964,13,7/18/2018,49,2008,WV
Brad,Fuentes,6/21/1972,3,8/1/2018,86,1992,MD
Annette,Flores,3/10/1980,2,2/15/2018,32,2014,MI
Thomas,Norris,10/20/1979,14,4/30/2018,61,1977,GA
David,Schmidt,1/7/1977,20,4/1/2018,71,1991,OR
Eddie,Coleman,12/5/1997,0,9/1/2018,89,1987,WY
Joseph,Parks,7/7/1982,7,10/24/2018,99,2008,AZ
Rebecca,Hayden,3/12/1976,8,7/19/2018,31,1999,RI
Erik,Willis,3/28/1992,14,6/21/2018,43,1991,TN
Gregory,Allen,4/5/1996,4,1/12/2018,46,1983,NY
Nichole,Williams,5/22/1969,11,9/23/2018,69,1983,OH
Darrell,Lloyd,4/21/1990,7,6/20/2018,63,2005,ME
David,Martin,1/22/1980,11,7/31/2018,54,2012,IN
Ricky,Dixon,12/19/1966,1,2/24/2018,54,2013,IN
Heather,Stafford,2/2/1991,16,10/8/2018,59,2007,MS
Ashley,Wheeler,1/16/1987,13,7/17/2018,57,2013,AK
Isabella,Lewis,3/28/1997,4,4/23/2018,49,2004,NH
Nicholas,Zimmerman,7/5/1990,8,10/3/2018,44,1980,NY
William,Cunningham,4/8/1984,9,2/18/2018,62,1975,KS
Theresa,Martinez,6/3/1993,7,6/1/2018,48,2003,NJ
Jennifer,Stafford,3/3/1997,12,7/1/2018,75,1992,CO
Joseph,Whitehead,1/12/1961,8,12/2/2018,50,1992,ME
Nathan,Hurley,4/24/1972,1,2/16/2018,31,2012,MA
Kevin,Schmidt,4/14/1980,5,7/13/2018,44,1998,OK
Amy,Leon,1/17/1983,6,10/3/2018,95,1970,VT
Danielle,Wright,6/4/1970,3,7/3/2018,67,1973,DC
Brittany,Nguyen,1/15/1966,0,7/13/2018,64,2002,HI
John,Kennedy,9/30/1967,8,5/5/2018,44,2001,KS
John,Phillips,2/19/1988,0,8/28/2018,67,1995,RI
Danielle,Dennis,6/20/1968,6,3/2/2018,75,2012,NJ
Rhonda,Curtis,12/14/1969,7,3/30/2018,87,2013,CT
Gail,Brown,12/21/1962,20,12/24/2018,79,1977,ID
Joanna,Maxwell,3/25/1997,20,5/19/2018,32,2010,SD
Carla,Burns,8/7/1963,0,1/18/2018,86,2013,IA
Mary,Wade,9/11/1997,0,5/26/2018,69,2004,KS
Claudia,Whitney,4/14/1984,8,12/14/2018,63,1979,SC
Chad,Mitchell,3/31/1959,12,12/21/2018,48,1984,HI
Matthew,Paul,3/7/1965,13,1/21/2018,56,2013,KS
Patricia,Sanders,1/19/1962,5,3/3/2018,38,1977,PA
Johnathan,Miller,2/19/1966,9,11/16/2018,43,1996,OH
Traci,Wilson,9/5/1978,7,10/30/2018,94,1988,OK
John,Bishop,11/16/1987,9,10/15/2018,35,1970,ND
Dustin,House,12/24/1981,1,9/19/2018,52,2001,MS
Jorge,Hartman,10/25/1987,5,11/14/2018,44,1982,NY
James,Smith,3/29/1998,20,8/21/2018,73,1983,WY
Nicole,Newman,4/22/1988,17,4/20/2018,58,1970,VT
Melissa,Stevenson,8/2/1968,7,5/26/2018,64,1975,AZ
Susan,Hernandez,3/23/1966,1,8/4/2018,99,1992,SD
Stephen,Gibson,6/14/1982,13,9/25/2018,35,1971,WV
Nancy,Jackson,7/15/1977,20,5/6/2018,96,1999,PA
Erin,Thomas,8/23/1981,10,3/21/2018,33,1994,VA
Daniel,Poole,7/26/1965,4,12/29/2018,73,1987,NV
Kathy,Fitzpatrick,9/13/1966,3,12/15/2018,40,1991,CA
Christine,Davis,9/12/1970,0,5/5/2018,96,1994,FL
Nicholas,Gibson,5/3/1974,17,3/12/2018,79,1999,OR
Brittany,Torres,6/13/1977,20,11/4/2018,83,1981,WV
Roberta,Johnson,3/19/1970,2,8/5/2018,90,1996,NE
Jesus,Torres,2/24/1994,18,10/16/2018,63,2008,NY
Destiny,Glover,8/24/1983,13,8/20/2018,35,2006,VT
Stephanie,Simpson,2/14/1973,1,11/18/2018,33,2009,DC
Matthew,Turner,7/24/1987,18,9/5/2018,55,1996,MO
Brian,Martin,3/13/1966,10,4/24/2018,33,1976,FL
Kenneth,Crawford,1/26/1982,20,10/31/2018,34,2006,CA
Stacy,Tucker,2/3/1982,19,11/7/2018,97,1997,NV
Austin,Fry,11/17/1982,13,10/30/2018,70,1978,NY
